"","STATE","YEAR","MONTH","WEEK","week_TEMP","week_MAX","week_MIN","week_PRCP","week_STP","mavg_4weeks_TEMP","mavg_4weeks_MAX","mavg_4weeks_MIN","mavg_4weeks_PRCP","diff_week_TEMP","percent_diff","statename","ili_activity_label","ili_activity_group","weekend","Latitude","Longitude","total_specimens","percent_positive","a_2009_h1n1","a_h1","a_h3","a_subtyping_not_performed","a_unable_to_subtype","b","h3n2v"
"9326","SD",2012,"12",49,2.78154761904762,9.60952380952381,-2.50654761904762,0.415243902439024,935.193984962406,-0.683333333333333,5.95238095238095,-6.01160714285714,0.45244733924612,-3.08095238095238,-52.5535587369276,"South Dakota","Level 2","Minimal",2012-12-08,44.299782,-99.438828,"156","15.38","0","0","14","8","0","2","0"
"9327","SD",2012,"12",50,-5.45357142857143,1.07440476190476,-10.9529761904762,0.812727272727273,933.440601503759,-5.4735119047619,0.36547619047619,-10.3449404761905,0.609962676669433,-8.23511904761905,-296.062486625294,"South Dakota","Level 2","Minimal",2012-12-15,44.299782,-99.438828,"195","23.59","0","0","33","9","0","4","0"
"9328","SD",2012,"12",51,-5.92380952380952,-0.482738095238095,-10.4160714285714,0.581818181818182,934.203759398496,-8.46421130952381,-3.01763392857143,-13.5120535714286,0.535839201059677,-0.470238095238096,8.62257149094085,"South Dakota","Level 5","Low",2012-12-22,44.299782,-99.438828,"196","26.53","0","0","43","5","0","4","0"
"9329","SD",2012,"12",52,-13.2982142857143,-8.73928571428571,-17.5041666666667,0.630061349693252,941.626315789474,-8.67328869047619,-3.38415178571429,-13.8602678571429,0.344077135964278,-7.37440476190476,124.487540192926,"South Dakota","Level 5","Low",2012-12-29,44.299782,-99.438828,"176","23.86","1","0","35","5","0","1","0"
"9330","SD",2013,"01",1,-6.28988095238095,-0.391666666666667,-12.3458333333333,0.045679012345679,939.648412698413,-6.63608630952381,-1.0436755952381,-12.2389880952381,0.211704737363149,2.89136904761905,-31.4921067133457,"South Dakota","Level 5","Low",2013-01-05,44.299782,-99.438828,"173","36.99","1","0","43","8","0","12","0"
"9331","SD",2013,"01",2,-5.95297619047619,-0.579761904761905,-10.902380952381,0.482389937106918,934.851587301587,-6.15669642857143,-0.302766787852866,-11.4053571428571,0.216219691350879,0.336904761904761,-5.35629790858331,"South Dakota","Level 5","Low",2013-01-12,44.299782,-99.438828,"242","38.43","0","0","55","28","0","10","0"
"9332","SD",2013,"01",3,-5.1202380952381,0.719642857142857,-10.5327380952381,0.2,941.021428571429,-7.26894841269841,-1.56873901007509,-12.1935515873016,0.640784786749308,0.832738095238096,-13.988601139886,"South Dakota","Level 6","Moderate",2013-01-19,44.299782,-99.438828,"251","29.48","0","0","41","21","0","12","0"
"9333","SD",2013,"01",4,-7.26369047619048,-0.959281437125749,-11.8404761904762,0.13680981595092,938.860317460317,-7.2046626984127,-0.747496450551278,-12.3156125992063,0.579909524694801,-2.14345238095238,41.8623575912578,"South Dakota","Level 5","Low",2013-01-26,44.299782,-99.438828,"226","23.89","1","0","28","15","0","10","0"
"9334","SD",2013,"01",5,-10.7388888888889,-5.45555555555556,-15.4986111111111,1.74393939393939,934.081481481481,-6.38576388888889,-0.113419069598898,-11.1142733134921,0.898582364200974,-3.47519841269841,47.8434264798274,"South Dakota","Level 6","Moderate",2013-02-02,44.299782,-99.438828,"183","25.68","2","0","17","11","0","17","0"
"9335","SD",2013,"02",5,-5.69583333333333,2.70520833333333,-11.390625,0.238888888888889,937.951388888889,-5.2812996031746,1.09009176587302,-10.2214161706349,1.02915978442708,5.04305555555556,-46.960682876358,"South Dakota","Level 6","Moderate",2013-02-02,44.299782,-99.438828,"183","25.68","2","0","17","11","0","17","0"
