	statename	activity_level	activity_level_label	Latitude	Longitude	year	month	day	mean_prcp	mean_tmax	mean_tmin
780	Indiana	1	Minimal	39.849426	-86.258278	2015	3	7	2.806451612903226	8.64516129032258	-2.2096774193548385
781	Indiana	2	Minimal	39.849426	-86.258278	2015	3	21	2.806451612903226	8.64516129032258	-2.2096774193548385
782	Indiana	3	Minimal	39.849426	-86.258278	2015	3	14	2.806451612903226	8.64516129032258	-2.2096774193548385
783	Indiana	1	Minimal	39.849426	-86.258278	2015	4	25	4.866666666666666	17.916666666666668	5.733333333333333
784	Indiana	1	Minimal	39.849426	-86.258278	2015	4	18	4.866666666666666	17.916666666666668	5.733333333333333
785	Indiana	1	Minimal	39.849426	-86.258278	2015	4	11	4.866666666666666	17.916666666666668	5.733333333333333
786	Indiana	1	Minimal	39.849426	-86.258278	2015	4	4	4.866666666666666	17.916666666666668	5.733333333333333
787	Indiana	1	Minimal	39.849426	-86.258278	2015	5	30	2.6451612903225805	24.56451612903226	12.903225806451612
788	Indiana	1	Minimal	39.849426	-86.258278	2015	5	23	2.6451612903225805	24.56451612903226	12.903225806451612
789	Indiana	1	Minimal	39.849426	-86.258278	2015	5	16	2.6451612903225805	24.56451612903226	12.903225806451612
790	Indiana	1	Minimal	39.849426	-86.258278	2015	5	9	2.6451612903225805	24.56451612903226	12.903225806451612
791	Indiana	1	Minimal	39.849426	-86.258278	2015	5	2	2.6451612903225805	24.56451612903226	12.903225806451612
792	Indiana	1	Minimal	39.849426	-86.258278	2015	6	27	6.1	26.833333333333332	16.9
793	Indiana	1	Minimal	39.849426	-86.258278	2015	6	20	6.1	26.833333333333332	16.9
794	Indiana	1	Minimal	39.849426	-86.258278	2015	6	13	6.1	26.833333333333332	16.9
795	Indiana	1	Minimal	39.849426	-86.258278	2015	6	6	6.1	26.833333333333332	16.9
796	Indiana	1	Minimal	39.849426	-86.258278	2015	7	25	8.709677419354838	28.096774193548388	17.758064516129032
797	Indiana	1	Minimal	39.849426	-86.258278	2015	7	18	8.709677419354838	28.096774193548388	17.758064516129032
798	Indiana	1	Minimal	39.849426	-86.258278	2015	7	11	8.709677419354838	28.096774193548388	17.758064516129032
799	Indiana	1	Minimal	39.849426	-86.258278	2015	7	4	8.709677419354838	28.096774193548388	17.758064516129032
800	Indiana	1	Minimal	39.849426	-86.258278	2015	8	29	1.5483870967741935	27.451612903225808	16.06451612903226
801	Indiana	1	Minimal	39.849426	-86.258278	2015	8	22	1.5483870967741935	27.451612903225808	16.06451612903226
802	Indiana	1	Minimal	39.849426	-86.258278	2015	8	15	1.5483870967741935	27.451612903225808	16.06451612903226
803	Indiana	1	Minimal	39.849426	-86.258278	2015	8	8	1.5483870967741935	27.451612903225808	16.06451612903226
804	Indiana	1	Minimal	39.849426	-86.258278	2015	8	1	1.5483870967741935	27.451612903225808	16.06451612903226
805	Indiana	1	Minimal	39.849426	-86.258278	2015	9	12	2.1	26.983333333333334	14.5
806	Indiana	1	Minimal	39.849426	-86.258278	2015	9	26	2.1	26.983333333333334	14.5
807	Indiana	1	Minimal	39.849426	-86.258278	2015	9	19	2.1	26.983333333333334	14.5
808	Indiana	1	Minimal	39.849426	-86.258278	2015	9	5	2.1	26.983333333333334	14.5
809	Indiana	1	Minimal	39.849426	-86.258278	2015	10	31	1.2903225806451613	19.306451612903224	7.403225806451613
810	Indiana	1	Minimal	39.849426	-86.258278	2015	10	24	1.2903225806451613	19.306451612903224	7.403225806451613
811	Indiana	1	Minimal	39.849426	-86.258278	2015	10	17	1.2903225806451613	19.306451612903224	7.403225806451613
812	Indiana	1	Minimal	39.849426	-86.258278	2015	10	3	1.2903225806451613	19.306451612903224	7.403225806451613
813	Indiana	1	Minimal	39.849426	-86.258278	2015	10	10	1.2903225806451613	19.306451612903224	7.403225806451613
814	Indiana	1	Minimal	39.849426	-86.258278	2015	11	28	2.466666666666667	13.783333333333333	2.6
815	Indiana	1	Minimal	39.849426	-86.258278	2015	11	21	2.466666666666667	13.783333333333333	2.6
816	Indiana	1	Minimal	39.849426	-86.258278	2015	11	14	2.466666666666667	13.783333333333333	2.6
817	Indiana	1	Minimal	39.849426	-86.258278	2015	11	7	2.466666666666667	13.783333333333333	2.6
818	Indiana	1	Minimal	39.849426	-86.258278	2015	12	19	5.193548387096774	9.5	1.7096774193548387
819	Indiana	1	Minimal	39.849426	-86.258278	2015	12	12	5.193548387096774	9.5	1.7096774193548387
820	Indiana	1	Minimal	39.849426	-86.258278	2015	12	5	5.193548387096774	9.5	1.7096774193548387
821	Indiana	2	Minimal	39.849426	-86.258278	2015	12	26	5.193548387096774	9.5	1.7096774193548387
822	Iowa	1	Minimal	42.011539	-93.210526	2010	10	23	0.3225806451612903	20.20967741935484	3.935483870967742
823	Iowa	1	Minimal	42.011539	-93.210526	2010	10	30	0.3225806451612903	20.20967741935484	3.935483870967742
824	Iowa	1	Minimal	42.011539	-93.210526	2010	10	16	0.3225806451612903	20.20967741935484	3.935483870967742
825	Iowa	1	Minimal	42.011539	-93.210526	2010	10	9	0.3225806451612903	20.20967741935484	3.935483870967742
826	Iowa	1	Minimal	42.011539	-93.210526	2010	11	27	1.6666666666666667	8.766666666666667	-2.4833333333333334
827	Iowa	1	Minimal	42.011539	-93.210526	2010	11	20	1.6666666666666667	8.766666666666667	-2.4833333333333334
828	Iowa	1	Minimal	42.011539	-93.210526	2010	11	6	1.6666666666666667	8.766666666666667	-2.4833333333333334
829	Iowa	1	Minimal	42.011539	-93.210526	2010	11	13	1.6666666666666667	8.766666666666667	-2.4833333333333334
830	Iowa	1	Minimal	42.011539	-93.210526	2010	12	18	0.9032258064516129	-2.838709677419355	-11.903225806451612
831	Iowa	1	Minimal	42.011539	-93.210526	2010	12	11	0.9032258064516129	-2.838709677419355	-11.903225806451612
832	Iowa	1	Minimal	42.011539	-93.210526	2010	12	4	0.9032258064516129	-2.838709677419355	-11.903225806451612
833	Iowa	3	Minimal	42.011539	-93.210526	2010	12	25	0.9032258064516129	-2.838709677419355	-11.903225806451612
834	Iowa	3	Minimal	42.011539	-93.210526	2015	1	3	0.8387096774193549	-0.8548387096774194	-11.14516129032258
835	Iowa	5	Low	42.011539	-93.210526	2015	1	31	0.8387096774193549	-0.8548387096774194	-11.14516129032258
836	Iowa	5	Low	42.011539	-93.210526	2015	1	24	0.8387096774193549	-0.8548387096774194	-11.14516129032258
837	Iowa	5	Low	42.011539	-93.210526	2015	1	17	0.8387096774193549	-0.8548387096774194	-11.14516129032258
838	Iowa	8	High	42.011539	-93.210526	2015	1	10	0.8387096774193549	-0.8548387096774194	-11.14516129032258
839	Iowa	2	Minimal	42.011539	-93.210526	2015	2	7	1.3928571428571428	-5.125	-16.285714285714285
840	Iowa	2	Minimal	42.011539	-93.210526	2015	2	14	1.3928571428571428	-5.125	-16.285714285714285
841	Iowa	2	Minimal	42.011539	-93.210526	2015	2	21	1.3928571428571428	-5.125	-16.285714285714285
842	Iowa	2	Minimal	42.011539	-93.210526	2015	2	28	1.3928571428571428	-5.125	-16.285714285714285
843	Iowa	1	Minimal	42.011539	-93.210526	2015	3	28	0.3548387096774194	9.693548387096774	-4.483870967741935
844	Iowa	1	Minimal	42.011539	-93.210526	2015	3	21	0.3548387096774194	9.693548387096774	-4.483870967741935
845	Iowa	1	Minimal	42.011539	-93.210526	2015	3	14	0.3548387096774194	9.693548387096774	-4.483870967741935
846	Iowa	1	Minimal	42.011539	-93.210526	2015	3	7	0.3548387096774194	9.693548387096774	-4.483870967741935
847	Iowa	1	Minimal	42.011539	-93.210526	2015	4	25	2.7	17.2	3.433333333333333
848	Iowa	1	Minimal	42.011539	-93.210526	2015	4	18	2.7	17.2	3.433333333333333
849	Iowa	1	Minimal	42.011539	-93.210526	2015	4	11	2.7	17.2	3.433333333333333
850	Iowa	1	Minimal	42.011539	-93.210526	2015	4	4	2.7	17.2	3.433333333333333
851	Iowa	1	Minimal	42.011539	-93.210526	2015	5	30	3.193548387096774	21.032258064516128	10.17741935483871
852	Iowa	1	Minimal	42.011539	-93.210526	2015	5	23	3.193548387096774	21.032258064516128	10.17741935483871
853	Iowa	1	Minimal	42.011539	-93.210526	2015	5	16	3.193548387096774	21.032258064516128	10.17741935483871
854	Iowa	1	Minimal	42.011539	-93.210526	2015	5	9	3.193548387096774	21.032258064516128	10.17741935483871
855	Iowa	1	Minimal	42.011539	-93.210526	2015	5	2	3.193548387096774	21.032258064516128	10.17741935483871
856	Iowa	1	Minimal	42.011539	-93.210526	2015	6	27	6.1	25.966666666666665	15.266666666666667
857	Iowa	1	Minimal	42.011539	-93.210526	2015	6	20	6.1	25.966666666666665	15.266666666666667
858	Iowa	1	Minimal	42.011539	-93.210526	2015	6	13	6.1	25.966666666666665	15.266666666666667
859	Iowa	1	Minimal	42.011539	-93.210526	2015	6	6	6.1	25.966666666666665	15.266666666666667
860	Iowa	1	Minimal	42.011539	-93.210526	2015	7	25	6.870967741935484	27.43548387096774	16.822580645161292
861	Iowa	1	Minimal	42.011539	-93.210526	2015	7	18	6.870967741935484	27.43548387096774	16.822580645161292
862	Iowa	1	Minimal	42.011539	-93.210526	2015	7	11	6.870967741935484	27.43548387096774	16.822580645161292
863	Iowa	1	Minimal	42.011539	-93.210526	2015	7	4	6.870967741935484	27.43548387096774	16.822580645161292
864	Iowa	1	Minimal	42.011539	-93.210526	2015	8	29	6.709677419354839	25.838709677419356	14.758064516129032
865	Iowa	1	Minimal	42.011539	-93.210526	2015	8	22	6.709677419354839	25.838709677419356	14.758064516129032
866	Iowa	1	Minimal	42.011539	-93.210526	2015	8	15	6.709677419354839	25.838709677419356	14.758064516129032
867	Iowa	1	Minimal	42.011539	-93.210526	2015	8	8	6.709677419354839	25.838709677419356	14.758064516129032
868	Iowa	1	Minimal	42.011539	-93.210526	2015	8	1	6.709677419354839	25.838709677419356	14.758064516129032
869	Iowa	0	Insufficient Data	42.011539	-93.210526	2015	9	12	2.3666666666666667	26.583333333333332	13.816666666666666
870	Iowa	0	Insufficient Data	42.011539	-93.210526	2015	9	19	2.3666666666666667	26.583333333333332	13.816666666666666
871	Iowa	0	Insufficient Data	42.011539	-93.210526	2015	9	26	2.3666666666666667	26.583333333333332	13.816666666666666
872	Iowa	1	Minimal	42.011539	-93.210526	2015	9	5	2.3666666666666667	26.583333333333332	13.816666666666666
873	Iowa	1	Minimal	42.011539	-93.210526	2015	10	31	1.3870967741935485	17.483870967741936	5.112903225806452
874	Iowa	1	Minimal	42.011539	-93.210526	2015	10	24	1.3870967741935485	17.483870967741936	5.112903225806452
875	Iowa	1	Minimal	42.011539	-93.210526	2015	10	17	1.3870967741935485	17.483870967741936	5.112903225806452
876	Iowa	1	Minimal	42.011539	-93.210526	2015	10	3	1.3870967741935485	17.483870967741936	5.112903225806452
877	Iowa	1	Minimal	42.011539	-93.210526	2015	10	10	1.3870967741935485	17.483870967741936	5.112903225806452
878	Iowa	1	Minimal	42.011539	-93.210526	2015	11	28	2.9	10.516666666666667	0.18333333333333332
879	Iowa	1	Minimal	42.011539	-93.210526	2015	11	21	2.9	10.516666666666667	0.18333333333333332
880	Iowa	1	Minimal	42.011539	-93.210526	2015	11	14	2.9	10.516666666666667	0.18333333333333332
881	Iowa	1	Minimal	42.011539	-93.210526	2015	11	7	2.9	10.516666666666667	0.18333333333333332
882	Iowa	1	Minimal	42.011539	-93.210526	2015	12	26	6.290322580645161	4.209677419354839	-2.935483870967742
883	Iowa	1	Minimal	42.011539	-93.210526	2015	12	19	6.290322580645161	4.209677419354839	-2.935483870967742
884	Iowa	1	Minimal	42.011539	-93.210526	2015	12	12	6.290322580645161	4.209677419354839	-2.935483870967742
885	Iowa	1	Minimal	42.011539	-93.210526	2015	12	5	6.290322580645161	4.209677419354839	-2.935483870967742
886	Kansas	1	Minimal	38.5266	-96.726486	2010	10	23	1.096774193548387	22.725806451612904	7.112903225806452
887	Kansas	1	Minimal	38.5266	-96.726486	2010	10	30	1.096774193548387	22.725806451612904	7.112903225806452
888	Kansas	1	Minimal	38.5266	-96.726486	2010	10	16	1.096774193548387	22.725806451612904	7.112903225806452
889	Kansas	1	Minimal	38.5266	-96.726486	2010	10	9	1.096774193548387	22.725806451612904	7.112903225806452
890	Kansas	1	Minimal	38.5266	-96.726486	2010	11	27	1.5	13.45	-0.08333333333333333
891	Kansas	1	Minimal	38.5266	-96.726486	2010	11	20	1.5	13.45	-0.08333333333333333
892	Kansas	1	Minimal	38.5266	-96.726486	2010	11	6	1.5	13.45	-0.08333333333333333
893	Kansas	1	Minimal	38.5266	-96.726486	2010	11	13	1.5	13.45	-0.08333333333333333
894	Kansas	1	Minimal	38.5266	-96.726486	2010	12	25	0.03225806451612903	5.483870967741935	-6.693548387096774
895	Kansas	1	Minimal	38.5266	-96.726486	2010	12	18	0.03225806451612903	5.483870967741935	-6.693548387096774
896	Kansas	1	Minimal	38.5266	-96.726486	2010	12	11	0.03225806451612903	5.483870967741935	-6.693548387096774
897	Kansas	1	Minimal	38.5266	-96.726486	2010	12	4	0.03225806451612903	5.483870967741935	-6.693548387096774
898	Kansas	10	High	38.5266	-96.726486	2015	1	3	0.12903225806451613	6.129032258064516	-7.935483870967742
899	Kansas	10	High	38.5266	-96.726486	2015	1	10	0.12903225806451613	6.129032258064516	-7.935483870967742
900	Kansas	10	High	38.5266	-96.726486	2015	1	17	0.12903225806451613	6.129032258064516	-7.935483870967742
901	Kansas	10	High	38.5266	-96.726486	2015	1	24	0.12903225806451613	6.129032258064516	-7.935483870967742
902	Kansas	10	High	38.5266	-96.726486	2015	1	31	0.12903225806451613	6.129032258064516	-7.935483870967742
903	Kansas	9	High	38.5266	-96.726486	2015	2	28	1.1785714285714286	4.214285714285714	-8.785714285714286
904	Kansas	9	High	38.5266	-96.726486	2015	2	21	1.1785714285714286	4.214285714285714	-8.785714285714286
905	Kansas	10	High	38.5266	-96.726486	2015	2	7	1.1785714285714286	4.214285714285714	-8.785714285714286
906	Kansas	10	High	38.5266	-96.726486	2015	2	14	1.1785714285714286	4.214285714285714	-8.785714285714286
907	Kansas	4	Low	38.5266	-96.726486	2015	3	28	0.5161290322580645	15.403225806451612	-0.5483870967741935
908	Kansas	5	Low	38.5266	-96.726486	2015	3	21	0.5161290322580645	15.403225806451612	-0.5483870967741935
909	Kansas	9	High	38.5266	-96.726486	2015	3	14	0.5161290322580645	15.403225806451612	-0.5483870967741935
910	Kansas	10	High	38.5266	-96.726486	2015	3	7	0.5161290322580645	15.403225806451612	-0.5483870967741935
911	Kansas	1	Minimal	38.5266	-96.726486	2015	4	25	2.466666666666667	20.133333333333333	7.166666666666667
912	Kansas	1	Minimal	38.5266	-96.726486	2015	4	18	2.466666666666667	20.133333333333333	7.166666666666667
913	Kansas	2	Minimal	38.5266	-96.726486	2015	4	11	2.466666666666667	20.133333333333333	7.166666666666667
914	Kansas	3	Minimal	38.5266	-96.726486	2015	4	4	2.466666666666667	20.133333333333333	7.166666666666667
915	Kansas	1	Minimal	38.5266	-96.726486	2015	5	30	10.290322580645162	22.370967741935484	11.96774193548387
916	Kansas	1	Minimal	38.5266	-96.726486	2015	5	23	10.290322580645162	22.370967741935484	11.96774193548387
917	Kansas	1	Minimal	38.5266	-96.726486	2015	5	16	10.290322580645162	22.370967741935484	11.96774193548387
918	Kansas	1	Minimal	38.5266	-96.726486	2015	5	9	10.290322580645162	22.370967741935484	11.96774193548387
919	Kansas	2	Minimal	38.5266	-96.726486	2015	5	2	10.290322580645162	22.370967741935484	11.96774193548387
920	Kansas	1	Minimal	38.5266	-96.726486	2015	6	27	3.7666666666666666	30.35	18.766666666666666
921	Kansas	1	Minimal	38.5266	-96.726486	2015	6	20	3.7666666666666666	30.35	18.766666666666666
922	Kansas	1	Minimal	38.5266	-96.726486	2015	6	13	3.7666666666666666	30.35	18.766666666666666
923	Kansas	1	Minimal	38.5266	-96.726486	2015	6	6	3.7666666666666666	30.35	18.766666666666666
924	Kansas	1	Minimal	38.5266	-96.726486	2015	7	25	5.32258064516129	31.903225806451612	20.951612903225808
925	Kansas	1	Minimal	38.5266	-96.726486	2015	7	18	5.32258064516129	31.903225806451612	20.951612903225808
926	Kansas	1	Minimal	38.5266	-96.726486	2015	7	11	5.32258064516129	31.903225806451612	20.951612903225808
927	Kansas	1	Minimal	38.5266	-96.726486	2015	7	4	5.32258064516129	31.903225806451612	20.951612903225808
928	Kansas	1	Minimal	38.5266	-96.726486	2015	8	29	3.096774193548387	30.338709677419356	17.43548387096774
929	Kansas	1	Minimal	38.5266	-96.726486	2015	8	22	3.096774193548387	30.338709677419356	17.43548387096774
930	Kansas	1	Minimal	38.5266	-96.726486	2015	8	15	3.096774193548387	30.338709677419356	17.43548387096774
931	Kansas	1	Minimal	38.5266	-96.726486	2015	8	8	3.096774193548387	30.338709677419356	17.43548387096774
932	Kansas	1	Minimal	38.5266	-96.726486	2015	8	1	3.096774193548387	30.338709677419356	17.43548387096774
933	Kansas	1	Minimal	38.5266	-96.726486	2015	9	26	0.6333333333333333	30.066666666666666	16.966666666666665
934	Kansas	1	Minimal	38.5266	-96.726486	2015	9	19	0.6333333333333333	30.066666666666666	16.966666666666665
935	Kansas	1	Minimal	38.5266	-96.726486	2015	9	12	0.6333333333333333	30.066666666666666	16.966666666666665
936	Kansas	1	Minimal	38.5266	-96.726486	2015	9	5	0.6333333333333333	30.066666666666666	16.966666666666665
937	Kansas	1	Minimal	38.5266	-96.726486	2015	10	31	0.8064516129032258	22.387096774193548	7.903225806451613
938	Kansas	1	Minimal	38.5266	-96.726486	2015	10	24	0.8064516129032258	22.387096774193548	7.903225806451613
939	Kansas	1	Minimal	38.5266	-96.726486	2015	10	17	0.8064516129032258	22.387096774193548	7.903225806451613
940	Kansas	1	Minimal	38.5266	-96.726486	2015	10	3	0.8064516129032258	22.387096774193548	7.903225806451613
941	Kansas	1	Minimal	38.5266	-96.726486	2015	10	10	0.8064516129032258	22.387096774193548	7.903225806451613
942	Kansas	1	Minimal	38.5266	-96.726486	2015	11	28	3.8	15.8	2.65
943	Kansas	1	Minimal	38.5266	-96.726486	2015	11	21	3.8	15.8	2.65
944	Kansas	1	Minimal	38.5266	-96.726486	2015	11	14	3.8	15.8	2.65
945	Kansas	1	Minimal	38.5266	-96.726486	2015	11	7	3.8	15.8	2.65
946	Kansas	1	Minimal	38.5266	-96.726486	2015	12	26	2.032258064516129	9.274193548387096	-2.1129032258064515
947	Kansas	1	Minimal	38.5266	-96.726486	2015	12	19	2.032258064516129	9.274193548387096	-2.1129032258064515
948	Kansas	1	Minimal	38.5266	-96.726486	2015	12	12	2.032258064516129	9.274193548387096	-2.1129032258064515
949	Kansas	1	Minimal	38.5266	-96.726486	2015	12	5	2.032258064516129	9.274193548387096	-2.1129032258064515
950	Kentucky	1	Minimal	37.66814	-84.670067	2010	10	23	1.5161290322580645	22.516129032258064	6.129032258064516
951	Kentucky	1	Minimal	37.66814	-84.670067	2010	10	30	1.5161290322580645	22.516129032258064	6.129032258064516
952	Kentucky	1	Minimal	37.66814	-84.670067	2010	10	16	1.5161290322580645	22.516129032258064	6.129032258064516
953	Kentucky	1	Minimal	37.66814	-84.670067	2010	10	9	1.5161290322580645	22.516129032258064	6.129032258064516
954	Kentucky	1	Minimal	37.66814	-84.670067	2010	11	27	3.466666666666667	15.066666666666666	1.55
955	Kentucky	1	Minimal	37.66814	-84.670067	2010	11	20	3.466666666666667	15.066666666666666	1.55
956	Kentucky	1	Minimal	37.66814	-84.670067	2010	11	6	3.466666666666667	15.066666666666666	1.55
957	Kentucky	1	Minimal	37.66814	-84.670067	2010	11	13	3.466666666666667	15.066666666666666	1.55
958	Kentucky	1	Minimal	37.66814	-84.670067	2010	12	11	3.3225806451612905	1.1935483870967742	-6.338709677419355
959	Kentucky	1	Minimal	37.66814	-84.670067	2010	12	4	3.3225806451612905	1.1935483870967742	-6.338709677419355
960	Kentucky	2	Minimal	37.66814	-84.670067	2010	12	18	3.3225806451612905	1.1935483870967742	-6.338709677419355
961	Kentucky	3	Minimal	37.66814	-84.670067	2010	12	25	3.3225806451612905	1.1935483870967742	-6.338709677419355
962	Kentucky	4	Low	37.66814	-84.670067	2015	1	17	1.3225806451612903	5.064516129032258	-5.693548387096774
963	Kentucky	4	Low	37.66814	-84.670067	2015	1	24	1.3225806451612903	5.064516129032258	-5.693548387096774
964	Kentucky	4	Low	37.66814	-84.670067	2015	1	31	1.3225806451612903	5.064516129032258	-5.693548387096774
965	Kentucky	7	Moderate	37.66814	-84.670067	2015	1	10	1.3225806451612903	5.064516129032258	-5.693548387096774
966	Kentucky	10	High	37.66814	-84.670067	2015	1	3	1.3225806451612903	5.064516129032258	-5.693548387096774
967	Kentucky	1	Minimal	37.66814	-84.670067	2015	2	28	3.0	2.0714285714285716	-9.678571428571429
968	Kentucky	1	Minimal	37.66814	-84.670067	2015	2	21	3.0	2.0714285714285716	-9.678571428571429
969	Kentucky	2	Minimal	37.66814	-84.670067	2015	2	7	3.0	2.0714285714285716	-9.678571428571429
970	Kentucky	2	Minimal	37.66814	-84.670067	2015	2	14	3.0	2.0714285714285716	-9.678571428571429
971	Kentucky	1	Minimal	37.66814	-84.670067	2015	3	28	5.225806451612903	12.806451612903226	-0.27419354838709675
972	Kentucky	1	Minimal	37.66814	-84.670067	2015	3	14	5.225806451612903	12.806451612903226	-0.27419354838709675
973	Kentucky	1	Minimal	37.66814	-84.670067	2015	3	7	5.225806451612903	12.806451612903226	-0.27419354838709675
974	Kentucky	2	Minimal	37.66814	-84.670067	2015	3	21	5.225806451612903	12.806451612903226	-0.27419354838709675
975	Kentucky	1	Minimal	37.66814	-84.670067	2015	4	25	8.5	20.366666666666667	7.0
976	Kentucky	1	Minimal	37.66814	-84.670067	2015	4	18	8.5	20.366666666666667	7.0
977	Kentucky	1	Minimal	37.66814	-84.670067	2015	4	11	8.5	20.366666666666667	7.0
978	Kentucky	1	Minimal	37.66814	-84.670067	2015	4	4	8.5	20.366666666666667	7.0
979	Kentucky	1	Minimal	37.66814	-84.670067	2015	5	30	1.8064516129032258	26.06451612903226	12.903225806451612
980	Kentucky	1	Minimal	37.66814	-84.670067	2015	5	23	1.8064516129032258	26.06451612903226	12.903225806451612
981	Kentucky	1	Minimal	37.66814	-84.670067	2015	5	16	1.8064516129032258	26.06451612903226	12.903225806451612
982	Kentucky	1	Minimal	37.66814	-84.670067	2015	5	9	1.8064516129032258	26.06451612903226	12.903225806451612
983	Kentucky	1	Minimal	37.66814	-84.670067	2015	5	2	1.8064516129032258	26.06451612903226	12.903225806451612
984	Kentucky	1	Minimal	37.66814	-84.670067	2015	6	27	4.633333333333334	28.65	17.566666666666666
985	Kentucky	1	Minimal	37.66814	-84.670067	2015	6	20	4.633333333333334	28.65	17.566666666666666
986	Kentucky	1	Minimal	37.66814	-84.670067	2015	6	13	4.633333333333334	28.65	17.566666666666666
987	Kentucky	1	Minimal	37.66814	-84.670067	2015	6	6	4.633333333333334	28.65	17.566666666666666
988	Kentucky	1	Minimal	37.66814	-84.670067	2015	7	25	8.483870967741936	29.403225806451612	19.322580645161292
989	Kentucky	1	Minimal	37.66814	-84.670067	2015	7	18	8.483870967741936	29.403225806451612	19.322580645161292
990	Kentucky	1	Minimal	37.66814	-84.670067	2015	7	11	8.483870967741936	29.403225806451612	19.322580645161292
991	Kentucky	1	Minimal	37.66814	-84.670067	2015	7	4	8.483870967741936	29.403225806451612	19.322580645161292
992	Kentucky	1	Minimal	37.66814	-84.670067	2015	8	29	1.3870967741935485	28.419354838709676	16.5
993	Kentucky	1	Minimal	37.66814	-84.670067	2015	8	22	1.3870967741935485	28.419354838709676	16.5
994	Kentucky	1	Minimal	37.66814	-84.670067	2015	8	15	1.3870967741935485	28.419354838709676	16.5
995	Kentucky	1	Minimal	37.66814	-84.670067	2015	8	8	1.3870967741935485	28.419354838709676	16.5
996	Kentucky	1	Minimal	37.66814	-84.670067	2015	8	1	1.3870967741935485	28.419354838709676	16.5
997	Kentucky	1	Minimal	37.66814	-84.670067	2015	9	26	3.9	27.8	14.383333333333333
998	Kentucky	1	Minimal	37.66814	-84.670067	2015	9	19	3.9	27.8	14.383333333333333
999	Kentucky	1	Minimal	37.66814	-84.670067	2015	9	12	3.9	27.8	14.383333333333333
1000	Kentucky	1	Minimal	37.66814	-84.670067	2015	9	5	3.9	27.8	14.383333333333333
1001	Kentucky	1	Minimal	37.66814	-84.670067	2015	10	31	3.0	20.370967741935484	7.774193548387097
1002	Kentucky	1	Minimal	37.66814	-84.670067	2015	10	24	3.0	20.370967741935484	7.774193548387097
1003	Kentucky	1	Minimal	37.66814	-84.670067	2015	10	17	3.0	20.370967741935484	7.774193548387097
1004	Kentucky	1	Minimal	37.66814	-84.670067	2015	10	3	3.0	20.370967741935484	7.774193548387097
1005	Kentucky	1	Minimal	37.66814	-84.670067	2015	10	10	3.0	20.370967741935484	7.774193548387097
1006	Kentucky	1	Minimal	37.66814	-84.670067	2015	11	28	2.6333333333333333	16.25	4.35
1007	Kentucky	1	Minimal	37.66814	-84.670067	2015	11	21	2.6333333333333333	16.25	4.35
1008	Kentucky	1	Minimal	37.66814	-84.670067	2015	11	14	2.6333333333333333	16.25	4.35
1009	Kentucky	1	Minimal	37.66814	-84.670067	2015	11	7	2.6333333333333333	16.25	4.35
1010	Kentucky	1	Minimal	37.66814	-84.670067	2015	12	26	5.225806451612903	14.580645161290322	4.145161290322581
1011	Kentucky	1	Minimal	37.66814	-84.670067	2015	12	19	5.225806451612903	14.580645161290322	4.145161290322581
1012	Kentucky	1	Minimal	37.66814	-84.670067	2015	12	12	5.225806451612903	14.580645161290322	4.145161290322581
1013	Kentucky	1	Minimal	37.66814	-84.670067	2015	12	5	5.225806451612903	14.580645161290322	4.145161290322581
1014	Louisiana	1	Minimal	31.169546	-91.867805	2010	10	23	2.4193548387096775	28.387096774193548	11.919354838709678
1015	Louisiana	1	Minimal	31.169546	-91.867805	2010	10	30	2.4193548387096775	28.387096774193548	11.919354838709678
1016	Louisiana	1	Minimal	31.169546	-91.867805	2010	10	16	2.4193548387096775	28.387096774193548	11.919354838709678
1017	Louisiana	1	Minimal	31.169546	-91.867805	2010	10	9	2.4193548387096775	28.387096774193548	11.919354838709678
1018	Louisiana	1	Minimal	31.169546	-91.867805	2010	11	27	5.2	21.666666666666668	8.55
1019	Louisiana	1	Minimal	31.169546	-91.867805	2010	11	6	5.2	21.666666666666668	8.55
1020	Louisiana	1	Minimal	31.169546	-91.867805	2010	11	13	5.2	21.666666666666668	8.55
1021	Louisiana	2	Minimal	31.169546	-91.867805	2010	11	20	5.2	21.666666666666668	8.55
1022	Louisiana	1	Minimal	31.169546	-91.867805	2010	12	4	2.161290322580645	15.161290322580646	2.2419354838709675
1023	Louisiana	2	Minimal	31.169546	-91.867805	2010	12	11	2.161290322580645	15.161290322580646	2.2419354838709675
1024	Louisiana	4	Low	31.169546	-91.867805	2010	12	18	2.161290322580645	15.161290322580646	2.2419354838709675
1025	Louisiana	6	Moderate	31.169546	-91.867805	2010	12	25	2.161290322580645	15.161290322580646	2.2419354838709675
1026	Louisiana	9	High	31.169546	-91.867805	2015	1	31	5.193548387096774	14.096774193548388	1.596774193548387
1027	Louisiana	10	High	31.169546	-91.867805	2015	1	3	5.193548387096774	14.096774193548388	1.596774193548387
1028	Louisiana	10	High	31.169546	-91.867805	2015	1	10	5.193548387096774	14.096774193548388	1.596774193548387
1029	Louisiana	10	High	31.169546	-91.867805	2015	1	17	5.193548387096774	14.096774193548388	1.596774193548387
1030	Louisiana	10	High	31.169546	-91.867805	2015	1	24	5.193548387096774	14.096774193548388	1.596774193548387
1031	Louisiana	6	Moderate	31.169546	-91.867805	2015	2	28	2.0357142857142856	14.446428571428571	1.6607142857142858
