date	Latitude	Longitude	activity_level
2014-04-05	0.29079941557832456	0.8024295020643715	0.1
2014-03-29	0.29079941557832456	0.8024295020643715	0.1
2014-03-22	0.29079941557832456	0.8024295020643715	0.1
2014-03-15	0.29079941557832456	0.8024295020643715	0.1
2014-03-08	0.29079941557832456	0.8024295020643715	0.1
2014-03-01	0.29079941557832456	0.8024295020643715	0.1
2014-02-22	0.29079941557832456	0.8024295020643715	0.1
2013-10-19	0.29079941557832456	0.8024295020643715	0.1
2013-10-12	0.29079941557832456	0.8024295020643715	0.1
2013-10-05	0.29079941557832456	0.8024295020643715	0.1
2013-09-28	0.29079941557832456	0.8024295020643715	0.1
2013-09-21	0.29079941557832456	0.8024295020643715	0.1
2013-09-14	0.29079941557832456	0.8024295020643715	0.1
2013-09-07	0.29079941557832456	0.8024295020643715	0.1
